image,ocr,corrected,gt,effect,gate_prob,gate_decision,cer_before,cer_after,cer_delta
images_group_7_12603_3660.png,посѣвъ,посѣвъ,посѣвъ,NOT_APPLIED,0.4522993588820416,False,0,0,0
images_group_7_12603_3662.png,На ней,На ней,На ней,NOT_APPLIED,0.39834808408967176,False,0,0,0
images_group_7_12603_3663.png,посѣяно,посѣяно,посѣян,NOT_APPLIED,0.7179325896562382,True,1,1,0
images_group_7_12603_3664.png,казенной,казенной,казенной,NOT_APPLIED,0.0135810089120903,False,0,0,0
images_group_7_12603_3665.png,И,И,и,NOT_APPLIED,0.2041095565776645,False,1,1,0
images_group_7_12603_3666.png,собственной,собственной,собственной,NOT_APPLIED,0.01633877899187639,False,0,0,0
images_group_7_12603_3667.png,поселенцевъ,поселенцевъ,поселенцевъ,NOT_APPLIED,0.13335197834922707,False,0,0,0
images_group_7_12603_3668.png,ози-,ози-,ози-,NOT_APPLIED,0.4707249809127626,False,0,0,0
images_group_7_12603_3669.png,ми,ми,ми,NOT_APPLIED,0.29285516760481434,False,0,0,0
images_group_7_12603_3670.png,къ,къ,къ,NOT_APPLIED,0.14079205159412134,False,0,0,0
images_group_7_12603_3672.png,году,году,году,NOT_APPLIED,0.08939835503677096,False,0,0,0
images_group_7_12603_3674.png,пуд.,пуд.,пуд.,NOT_APPLIED,0.5132248831869017,False,0,0,0
images_group_7_12603_3675.png,Приготовлено,Приготовлено,Приготовлено,NOT_APPLIED,0.4181014607653609,False,0,0,0
images_group_7_12603_3676.png,залогукъ,залогукъ,залогу къ,NOT_APPLIED,0.6946921598149726,True,1,1,0
images_group_7_12603_3678.png,году,году,году,NOT_APPLIED,0.08939835503677096,False,0,0,0
images_group_7_12603_3680.png,десят.,десят.,десят.,NOT_APPLIED,0.12238548780714009,False,0,0,0
images_group_7_12603_3681.png,Домашняго,Домашняго,Домашняго,NOT_APPLIED,0.2652698030421134,False,0,0,0
images_group_7_12603_3682.png,скота на,скота на,скота на,NOT_APPLIED,0.30298794623952413,False,0,0,0
images_group_7_12603_3683.png,эти,эти,эти,NOT_APPLIED,0.776741525749114,True,0,0,0
images_group_7_12603_3684.png,назначено,назначено,назначено,NOT_APPLIED,0.2702180399588091,False,0,0,0
images_group_7_12603_3685.png,и от-,и от-,и от-,NOT_APPLIED,0.15422116630575602,False,0,0,0
images_group_7_12603_3686.png,пущено,пущено,пущено,NOT_APPLIED,0.10763924067334915,False,0,0,0
images_group_7_12603_3687.png,отъ,отъ,отъ,NOT_APPLIED,0.06472088047309797,False,0,0,0
images_group_7_12603_3688.png,казны.,казны.,казны.,NOT_APPLIED,0.342224218073425,False,0,0,0
images_group_7_12603_3690.png,Лошадей,Лошадей,Лошадей,NOT_APPLIED,0.1899453444711245,False,0,0,0
images_group_7_12603_3692.png,Коровъ,Коровъ,Коровъ,NOT_APPLIED,0.45861807776578023,False,0,0,0
images_group_7_12603_3694.png,Овецъ,Овецъ,Овецъ,NOT_APPLIED,0.22068528146161018,False,0,0,0
images_group_7_12603_3695.png,Отъ,Отъ,Отъ,NOT_APPLIED,0.06472088047309797,False,0,0,0
images_group_7_12603_3696.png,нихъ,нихъ,нихъ,NOT_APPLIED,0.181436273456641,False,0,0,0
images_group_7_12603_3697.png,приплду,приплду,приплоду:,NOT_APPLIED,0.8996919975065129,True,2,2,0
images_group_7_12603_3698.png,Жеребятъ,Жеребятъ,Жеребятъ,NOT_APPLIED,0.1825259598726614,False,0,0,0
images_group_7_12603_3701.png,Телятъ,Телятъ,Телятъ,NOT_APPLIED,0.07560690146443756,False,0,0,0
images_group_7_12603_3702.png,Ягнятъ,Ягнятъ,Ягнятъ,NOT_APPLIED,0.014832459822731096,False,0,0,0
images_group_7_12603_3704.png,Поселенцы,Поселенцы,Поселенцы,NOT_APPLIED,0.07669512711772924,False,0,0,0
images_group_7_12603_3705.png,имѣютъ,имѣютъ,имеютъ,NOT_APPLIED,0.5731863289740381,False,1,1,0
images_group_7_12603_3706.png,собст,собст,собст,NOT_APPLIED,0.4334933169928775,False,0,0,0
images_group_7_12603_3707.png,веннаго,веннаго,веннаго,NOT_APPLIED,0.07025951867546272,False,0,0,0
images_group_7_12603_3708.png,заведенія:,заведенія:,заведенія:,NOT_APPLIED,0.38430701647413856,False,0,0,0
images_group_7_12603_3709.png,Логиадей,Логиадей,Лошадей,NOT_APPLIED,0.7041742955190112,True,2,2,0
images_group_7_12603_3711.png,Жеребятъ,Жеребятъ,Жеребятъ,NOT_APPLIED,0.1825259598726614,False,0,0,0
images_group_7_12603_3713.png,Коровъ,Коровъ,Коровъ,NOT_APPLIED,0.45861807776578023,False,0,0,0
images_group_7_12603_3715.png,"Начальник,","Начальник,",Начальник,NOT_APPLIED,0.5748127622666114,False,1,1,0
images_group_7_12606_3888.png,Сѣмени,Сѣмени,Сѣмени,NOT_APPLIED,0.6654895543392457,False,0,0,0
images_group_7_12606_3889.png,Льнянаго,Льнянаго,Льнянаго,NOT_APPLIED,0.006155149800720864,False,0,0,0
images_group_7_12606_3891.png,Родилось,Родилось,Родилось,NOT_APPLIED,0.1536425254551694,False,0,0,0
images_group_7_12606_3892.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_12606_3894.png,году:,году:,году:,NOT_APPLIED,0.15320008198968746,False,0,0,0
images_group_7_12606_3895.png,Коноплянаго,Коноплянаго,Коноплянаго,NOT_APPLIED,0.19711354044178309,False,0,0,0
images_group_7_12606_3897.png,Льнянаго,Льнянаго,Льнянаго,NOT_APPLIED,0.006155149800720864,False,0,0,0
images_group_7_12606_3899.png,Накошено,Накошено,Накошено,NOT_APPLIED,0.29918219947894,False,0,0,0
images_group_7_12606_3900.png,ипостав-,ипостав-,и постав-,NOT_APPLIED,0.8184502907555047,True,1,1,0
images_group_7_12606_3901.png,лено,лено,лено,NOT_APPLIED,0.5062540797435765,False,0,0,0
images_group_7_12606_3902.png,сѣна,сѣна,сѣна,NOT_APPLIED,0.10461875879695627,False,0,0,0
images_group_7_12606_3904.png,Посажено,Посажено,Посажено,NOT_APPLIED,0.19890520539083692,False,0,0,0
images_group_7_12606_3905.png,иснято,иснято,иснято,NOT_APPLIED,0.1481987341885776,False,0,0,0
images_group_7_12606_3906.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_12606_3908.png,ду,ду,ду,NOT_APPLIED,0.17077338639786774,False,0,0,0
images_group_7_12606_3909.png,огородныхъ,огородныхъ,огородныхъ,NOT_APPLIED,0.2883652218488142,False,0,0,0
images_group_7_12606_3910.png,овощей:,овощей:,овощей:,NOT_APPLIED,0.18902996930429333,False,0,0,0
images_group_7_12606_3911.png,Картофелю,Картофелю,Картофелю,NOT_APPLIED,0.026365922642312436,False,0,0,0
images_group_7_12606_3913.png,срядъ,срядъ,ерядъ,NOT_APPLIED,0.6547834027103793,False,1,1,0
images_group_7_12606_3914.png,Капусты,Капусты,Капусты,NOT_APPLIED,0.13251716780147377,False,0,0,0
images_group_7_12606_3916.png,Свеклы,Свеклы,Свеклы,NOT_APPLIED,0.053298556263301565,False,0,0,0
images_group_7_12606_3918.png,Бобовъ,Бобовъ,Бобовъ,NOT_APPLIED,0.3700064577303615,False,0,0,0
images_group_7_12606_3920.png,Осурцовъ,Осурцовъ,Огурцовъ,NOT_APPLIED,0.6045400835937236,False,1,1,0
images_group_7_12606_3924.png,Моркови,Моркови,Моркови,NOT_APPLIED,0.5448471998075731,False,0,0,0
images_group_7_12606_3926.png,Рѣдьки,Рѣдьки,Рѣдьки,NOT_APPLIED,0.17237006821561743,False,0,0,0
images_group_7_12606_3927.png,Рѣпы,Рѣпы,Рѣпы,NOT_APPLIED,0.21708136809337078,False,0,0,0
images_group_7_12606_3931.png,Брюквы,Брюквы,Брюквы,NOT_APPLIED,0.537350042722972,False,0,0,0
images_group_7_12606_3933.png,Гороху,Гороху,Гороху,NOT_APPLIED,0.28345586355205216,False,0,0,0
images_group_7_12606_3934.png,Луку,Луку,Луку,NOT_APPLIED,0.2187844333050605,False,0,0,0
images_group_7_12606_3936.png,Распахано,Распахано,Распахано,NOT_APPLIED,0.2473837290052663,False,0,0,0
images_group_7_12606_3937.png,земли,земли,земли,NOT_APPLIED,0.645290169869124,False,0,0,0
images_group_7_12606_3938.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_12606_3940.png,ду,ду,ду,NOT_APPLIED,0.17077338639786774,False,0,0,0
images_group_7_12606_3941.png,подъ,подъ,подъ,NOT_APPLIED,0.24230762825402863,False,0,0,0
images_group_7_12606_3942.png,озимовой,озимовой,озимовой,NOT_APPLIED,0.27003992085754275,False,0,0,0
images_group_7_12606_3943.png,посѣвъ,посѣвъ,посѣвъ,NOT_APPLIED,0.4522993588820416,False,0,0,0
images_group_7_12606_3945.png,десят.,десят.,десят.,NOT_APPLIED,0.12238548780714009,False,0,0,0
images_group_7_12606_3946.png,На,На,На,NOT_APPLIED,0.23644370708398757,False,0,0,0
images_group_7_12606_3947.png,ней,ней,ней,NOT_APPLIED,0.32141546975547114,False,0,0,0
images_group_7_12606_3948.png,посѣяно,посѣяно,посѣяно,NOT_APPLIED,0.7179325896562382,True,0,0,0
images_group_7_12606_3949.png,казенной,казенной,казенной,NOT_APPLIED,0.0135810089120903,False,0,0,0
images_group_7_12606_3950.png,исобственной,исобственной,исобственной,NOT_APPLIED,0.03552895794376306,False,0,0,0
images_group_7_12606_3951.png,поселенцевъ,поселенцевъ,поселенцевъ,NOT_APPLIED,0.13335197834922707,False,0,0,0
images_group_7_12606_3952.png,ози,ози,ози,NOT_APPLIED,0.629743217125067,False,0,0,0
images_group_7_12606_3953.png,ми,ми,ми,NOT_APPLIED,0.29285516760481434,False,0,0,0
images_group_7_12606_3954.png,къ,къ,къ,NOT_APPLIED,0.14079205159412134,False,0,0,0
images_group_7_12606_3956.png,году,году,году,NOT_APPLIED,0.08939835503677096,False,0,0,0
images_group_7_12606_3958.png,Приготовлено,Приготовлено,Приготовлено,NOT_APPLIED,0.4181014607653609,False,0,0,0
images_group_7_12606_3959.png,залогу,залогу,залогу,NOT_APPLIED,0.8189831846374136,True,0,0,0
images_group_7_12606_3960.png,къ,къ,къ,NOT_APPLIED,0.14079205159412134,False,0,0,0
images_group_7_12606_3963.png,десят.,десят.,десят.,NOT_APPLIED,0.12238548780714009,False,0,0,0
images_group_7_12607_3964.png,Домашняго,Домашняго,Домашняго,NOT_APPLIED,0.2652698030421134,False,0,0,0
images_group_7_12607_3965.png,скота.,скота.,скота.,NOT_APPLIED,0.07299253062554309,False,0,0,0
images_group_7_12607_3966.png,наэти,наэти,наоти,NOT_APPLIED,0.7433103390980387,True,1,1,0
images_group_7_12607_3968.png,два поселенія,два поселенія,два поселенія,NOT_APPLIED,0.6076198902102785,False,0,0,0
images_group_7_12607_3969.png,положено,положено,положено,NOT_APPLIED,0.4480021486861807,False,0,0,0
images_group_7_12607_3970.png,и,и,и,NOT_APPLIED,0.2041095565776645,False,0,0,0
images_group_7_12607_3971.png,от-,от-,от-,NOT_APPLIED,0.11471089417280361,False,0,0,0
images_group_7_12607_3972.png,пущено,пущено,пущено,NOT_APPLIED,0.10763924067334915,False,0,0,0
images_group_7_12607_3973.png,отъ,отъ,отъ,NOT_APPLIED,0.06472088047309797,False,0,0,0
images_group_7_12607_3974.png,казны:,казны:,казны:,NOT_APPLIED,0.3241172695647113,False,0,0,0
images_group_7_12607_3975.png,Лошадей,Лошадей,Лошадей,NOT_APPLIED,0.1899453444711245,False,0,0,0
images_group_7_12607_3977.png,Коровъ,Коровъ,Коровъ,NOT_APPLIED,0.45861807776578023,False,0,0,0
images_group_7_12607_3979.png,Овецъ,Овецъ,Овецъ,NOT_APPLIED,0.22068528146161018,False,0,0,0
images_group_7_12607_3981.png,Отъ нихъ,Отъ нихъ,Отъ нихъ,NOT_APPLIED,0.04352659525920382,False,0,0,0
images_group_7_12607_3982.png,приплоду:,приплоду:,приплоду:,NOT_APPLIED,0.52178513598084,False,0,0,0
images_group_7_12607_3983.png,Жеребятъ,Жеребятъ,Жеребятъ,NOT_APPLIED,0.1825259598726614,False,0,0,0
images_group_7_12607_3985.png,Телятъ,Телятъ,Телятъ,NOT_APPLIED,0.07560690146443756,False,0,0,0
images_group_7_12607_3987.png,Ягнятъ,Ягнятъ,Ягнятъ,NOT_APPLIED,0.014832459822731096,False,0,0,0
images_group_7_12607_3989.png,Поселенцы имѣютъ,Поселенцы имѣютъ,Поселенцы имѣютъ,NOT_APPLIED,0.37532414559734684,False,0,0,0
images_group_7_12607_3990.png,собст-,собст-,собст-,NOT_APPLIED,0.04130300062758364,False,0,0,0
images_group_7_12607_3991.png,веннаго,веннаго,веннаго,NOT_APPLIED,0.07025951867546272,False,0,0,0
images_group_7_12607_3992.png,заведенія:,заведенія:,заведенія:,NOT_APPLIED,0.38430701647413856,False,0,0,0
images_group_7_12607_3993.png,Лошадей,Лошадей,Лошадей,NOT_APPLIED,0.1899453444711245,False,0,0,0
images_group_7_12607_3995.png,Жеребятъ,Жеребятъ,Жеребятъ,NOT_APPLIED,0.1825259598726614,False,0,0,0
images_group_7_12607_3997.png,Коровъ,Коровъ,Коровъ,NOT_APPLIED,0.45861807776578023,False,0,0,0
images_group_7_12607_3999.png,Телятъ,Телятъ,Телятъ,NOT_APPLIED,0.07560690146443756,False,0,0,0
images_group_7_12607_4001.png,Овецъ,Овецъ,Овецъ,NOT_APPLIED,0.22068528146161018,False,0,0,0
images_group_7_12607_4003.png,Ягнятъ,Ягнятъ,Ягнятъ,NOT_APPLIED,0.014832459822731096,False,0,0,0
images_group_7_12607_4005.png,Свиней,Свиней,Свиней,NOT_APPLIED,0.1081516037077762,False,0,0,0
images_group_7_12607_4007.png,Куръ,Куръ,Куръ,NOT_APPLIED,0.4228147786807618,False,0,0,0
images_group_7_12607_4009.png,Людей,Людей,Людей,NOT_APPLIED,0.40243820499634697,False,0,0,0
images_group_7_12607_4010.png,предположено,предположено,предположено,NOT_APPLIED,0.3112879884231458,False,0,0,0
images_group_7_12607_4011.png,водворить,водворить,водворить,NOT_APPLIED,0.6754572098680597,False,0,0,0
images_group_7_12607_4012.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_12607_4013.png,сихъ,сихъ,сихъ,NOT_APPLIED,0.20975024386337549,False,0,0,0
images_group_7_12607_4014.png,двухъ,двухъ,двухъ,NOT_APPLIED,0.6130757730014348,False,0,0,0
images_group_7_12607_4015.png,деревняхъ,деревняхъ,деревняхъ.,NOT_APPLIED,0.6277147281116419,False,1,1,0
images_group_7_12607_4016.png,Мужескаго,Мужескаго,Мужескаго,NOT_APPLIED,0.20807576356252855,False,0,0,0
images_group_7_12607_4017.png,пола,пола,пола,NOT_APPLIED,0.28949820412731064,False,0,0,0
images_group_7_12607_4019.png,Женскаго,Женскаго,Женскаго,NOT_APPLIED,0.4977268947652911,False,0,0,0
images_group_7_12607_4021.png,Въ,Въ,Въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_12607_4022.png,то число,то число,то число,NOT_APPLIED,0.1442727775082293,False,0,0,0
images_group_7_12607_4023.png,водворено:,водворено:,водворено.,NOT_APPLIED,0.3007273399686916,False,1,1,0
images_group_7_12607_4024.png,Мужескаго,Мужескаго,Мужескаго,NOT_APPLIED,0.20807576356252855,False,0,0,0
images_group_7_12607_4027.png,Женскаго,Женскаго,Женскаго,NOT_APPLIED,0.4977268947652911,False,0,0,0
images_group_7_12607_4028.png,У нихъ,У нихъ,У нихъ,NOT_APPLIED,0.17452351358162443,False,0,0,0
images_group_7_12607_4029.png,состоитъ,состоитъ,состоитъ,NOT_APPLIED,0.43529880060280624,False,0,0,0
images_group_7_12607_4030.png,дѣтей:,дѣтей:,дѣтей:,NOT_APPLIED,0.05020346385468231,False,0,0,0
images_group_7_12607_4031.png,Надворня,Надворня,Надворный,NOT_APPLIED,0.7499044117614168,True,2,2,0
images_group_7_1261_4208.png,Николай,Николай,Николай,NOT_APPLIED,0.22095320618025652,False,0,0,0
images_group_7_1261_4209.png,Яковлевъ,Яковлевъ,Яковлевъ,NOT_APPLIED,0.24330546485820462,False,0,0,0
images_group_7_1261_4210.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4211.png,д.,д.,д.,NOT_APPLIED,0.21506240762400744,False,0,0,0
images_group_7_1261_4212.png,Емель,Емель,Емель-,NOT_APPLIED,0.7235327376900329,True,1,1,0
images_group_7_1261_4214.png,Зиновей,Зиновей,Зиновей,NOT_APPLIED,0.5122615684027325,False,0,0,0
images_group_7_1261_4215.png,Григорьевъ,Григорьевъ,Григорьевъ,NOT_APPLIED,0.01080361431887864,False,0,0,0
images_group_7_1261_4216.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4217.png,с.,с.,с.,NOT_APPLIED,0.5913244346600108,False,0,0,0
images_group_7_1261_4218.png,Есауль,Есауль,Есауль,NOT_APPLIED,0.7203406353568274,True,0,0,0
images_group_7_1261_4219.png,Сапожнымъ,Сапожнымъ,Сапожнымъ,NOT_APPLIED,0.12940127713761276,False,0,0,0
images_group_7_1261_4220.png,мастер-,мастер-,мастер-,NOT_APPLIED,0.3367279843624805,False,0,0,0
images_group_7_1261_4222.png,Орѣшниковъ.,Орѣшниковъ.,Орѣшниковъ.,NOT_APPLIED,0.7964664364003049,True,0,0,0
images_group_7_1261_4223.png,яновой.,яновой.,яновой.,NOT_APPLIED,0.3500308162805911,False,0,0,0
images_group_7_1261_4224.png,Хлѣбопаше-,Хлѣбопаше-,Хлѣбопаше,NOT_APPLIED,0.6974711816844736,True,1,1,0
images_group_7_1261_4225.png,Проскурдинъ.,Проскурдинъ.,Проскурдинъ.,NOT_APPLIED,0.5022596949359791,False,0,0,0
images_group_7_1261_4226.png,скомъ.,скомъ.,скомъ.,NOT_APPLIED,0.23838124343055228,False,0,0,0
images_group_7_1261_4227.png,ствомъ.,ствомъ.,ствомъ.,NOT_APPLIED,0.4676284691910978,False,0,0,0
images_group_7_1261_4229.png,Федоръ,Федоръ,Федоръ,NOT_APPLIED,0.23009669236352578,False,0,0,0
images_group_7_1261_4230.png,Яковлевъ,Яковлевъ,Яковлевъ,NOT_APPLIED,0.24330546485820462,False,0,0,0
images_group_7_1261_4231.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4232.png,д.,д.,д.,NOT_APPLIED,0.21506240762400744,False,0,0,0
images_group_7_1261_4233.png,Емель,Емель,Емель,NOT_APPLIED,0.7235327376900329,True,0,0,0
images_group_7_1261_4235.png,Алексѣй,Алексѣй,Алексѣй,NOT_APPLIED,0.46172626626215546,False,0,0,0
images_group_7_1261_4236.png,Прокопьевъ,Прокопьевъ,Прокопьевъ,NOT_APPLIED,0.11005589688695147,False,0,0,0
images_group_7_1261_4237.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4238.png,д.,д.,д.,NOT_APPLIED,0.21506240762400744,False,0,0,0
images_group_7_1261_4239.png,Киндя,Киндя,Киндя,NOT_APPLIED,0.9622881532887366,True,0,0,0
images_group_7_1261_4240.png,Кругловъ,Кругловъ,Кругловъ.,NOT_APPLIED,0.6431015164042532,False,1,1,0
images_group_7_1261_4241.png,яновой.,яновой.,яновой.,NOT_APPLIED,0.3500308162805911,False,0,0,0
images_group_7_1261_4242.png,Переваловъ.,Переваловъ.,Переваловъ.,NOT_APPLIED,0.3027743432169148,False,0,0,0
images_group_7_1261_4243.png,ковой.,ковой.,ковой.,NOT_APPLIED,0.27877192028843817,False,0,0,0
images_group_7_1261_4244.png,Хлѣбопаше-,Хлѣбопаше-,Хлѣбопаше-,NOT_APPLIED,0.6974711816844736,True,0,0,0
images_group_7_1261_4246.png,Иванъ,Иванъ,Иванъ,NOT_APPLIED,0.1327919209220629,False,0,0,0
images_group_7_1261_4247.png,Афанасьевъ,Афанасьевъ,Афанасьевъ,NOT_APPLIED,0.23270234065085982,False,0,0,0
images_group_7_1261_4248.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4249.png,Минин,Минин,Минин,NOT_APPLIED,0.6605367164634993,False,0,0,0
images_group_7_1261_4250.png,ствомъ.,ствомъ.,ствомъ,NOT_APPLIED,0.4676284691910978,False,1,1,0
images_group_7_1261_4252.png,Афанасій,Афанасій,Афанасій,NOT_APPLIED,0.41030901169558376,False,0,0,0
images_group_7_1261_4253.png,Василь-,Василь-,Василь-,NOT_APPLIED,0.13677105774697573,False,0,0,0
images_group_7_1261_4254.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4255.png,д.,д.,д.,NOT_APPLIED,0.21506240762400744,False,0,0,0
images_group_7_1261_4256.png,Зале-,Зале-,Зале-,NOT_APPLIED,0.5459557852027848,False,0,0,0
images_group_7_1261_4257.png,Юшковъ.,Юшковъ.,Юшковъ.,NOT_APPLIED,0.2103075738925389,False,0,0,0
images_group_7_1261_4258.png,ской,ской,ской,NOT_APPLIED,0.3347397641999294,False,0,0,0
images_group_7_1261_4259.png,станицѣ,станицѣ,станицѣ,NOT_APPLIED,0.07560685517966975,False,0,0,0
images_group_7_1261_4260.png,евъ,евъ,евъ,NOT_APPLIED,0.09741277260019977,False,0,0,0
images_group_7_1261_4261.png,Широковъ.,Широковъ.,Широковъ.,NOT_APPLIED,0.7728694251753145,True,0,0,0
images_group_7_1261_4262.png,дѣевой,дѣевой,дѣевой,NOT_APPLIED,0.1724962797875447,False,0,0,0
images_group_7_1261_4264.png,Прокопій,Прокопій,Прокопій,NOT_APPLIED,0.30983514795812533,False,0,0,0
images_group_7_1261_4265.png,Ермола,Ермола,Ермола,NOT_APPLIED,0.0911234952965666,False,0,0,0
images_group_7_1261_4266.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4267.png,с.,с.,с.,NOT_APPLIED,0.5913244346600108,False,0,0,0
images_group_7_1261_4268.png,Бараба,Бараба,Бараба,NOT_APPLIED,0.8473972269873241,True,0,0,0
images_group_7_1261_4269.png,крестьянскими,крестьянскими,крестьянскими,NOT_APPLIED,0.27314205039127465,False,0,0,0
images_group_7_1261_4270.png,работа,работа,работа,NOT_APPLIED,0.5079841412798011,False,0,0,0
images_group_7_1261_4272.png,Егоръ,Егоръ,Егоръ,NOT_APPLIED,0.30020181748341235,False,0,0,0
images_group_7_1261_4273.png,У,У,у,NOT_APPLIED,0.77754979551024,True,1,1,0
images_group_7_1261_4274.png,Сикитинъ,Сикитинъ,викитинъ,NOT_APPLIED,0.5216006619364262,False,1,1,0
images_group_7_1261_4275.png,въ с.,въ с.,въ с.,NOT_APPLIED,0.27073550942047425,False,0,0,0
images_group_7_1261_4276.png,Шилин,Шилин,Шилин,NOT_APPLIED,0.5340616433316535,False,0,0,0
images_group_7_1261_4277.png,евъ,евъ,евъ,NOT_APPLIED,0.09741277260019977,False,0,0,0
images_group_7_1261_4278.png,Зубрицкій.,Зубрицкій.,Зубрицкій.,NOT_APPLIED,0.04556429766856838,False,0,0,0
images_group_7_1261_4279.png,новскомъ.,новскомъ.,новскомъ.,NOT_APPLIED,0.18593555874574344,False,0,0,0
images_group_7_1261_4280.png,ми.,ми.,ми.,NOT_APPLIED,0.4065619044500875,False,0,0,0
images_group_7_1261_4281.png,Баранцевъ,Баранцевъ,Баранцевъ.,NOT_APPLIED,0.4735025606494377,False,1,1,0
images_group_7_1261_4282.png,скомъ.,скомъ.,.скомъ.,NOT_APPLIED,0.23838124343055228,False,1,1,0
images_group_7_1261_4284.png,Артемій,Артемій,Артемій,NOT_APPLIED,0.10537943826761945,False,0,0,0
images_group_7_1261_4285.png,Григорь-,Григорь-,Григорь-,NOT_APPLIED,0.06073016198201822,False,0,0,0
images_group_7_1261_4286.png,въ с.,въ с.,въ с.,NOT_APPLIED,0.27073550942047425,False,0,0,0
images_group_7_1261_4287.png,Миндир-,Миндир-,Миндир-,NOT_APPLIED,0.6413059118383272,False,0,0,0
images_group_7_1261_4288.png,Хлѣбопашествомъ.,Хлѣбопашествомъ.,Хлѣбопашествомъ.,NOT_APPLIED,0.7975974289075877,True,0,0,0
images_group_7_1261_4290.png,Дорофей,Дорофей,Дорофей,NOT_APPLIED,0.10474119358509136,False,0,0,0
images_group_7_1261_4291.png,Василь-,Василь-,Василь-,NOT_APPLIED,0.13677105774697573,False,0,0,0
images_group_7_1261_4292.png,въ с.,въ с.,въ с.,NOT_APPLIED,0.27073550942047425,False,0,0,0
images_group_7_1261_4293.png,Верхъ-,Верхъ-,Верхъ-,NOT_APPLIED,0.8952252669329123,True,0,0,0
images_group_7_1261_4294.png,евъ,евъ,евъ,NOT_APPLIED,0.09741277260019977,False,0,0,0
images_group_7_1261_4295.png,Девятыхъ.,Девятыхъ.,Девятыхъ.,NOT_APPLIED,0.44571704406743723,False,0,0,0
images_group_7_1261_4296.png,линскомъ.,линскомъ.,линскомъ.,NOT_APPLIED,0.38957342882033014,False,0,0,0
images_group_7_1261_4297.png,евъ,евъ,евъ,NOT_APPLIED,0.09741277260019977,False,0,0,0
images_group_7_1261_4298.png,Мартыновъ.,Мартыновъ.,Мартыновъ.,NOT_APPLIED,0.26741738309285057,False,0,0,0
images_group_7_1261_4299.png,Ботойскомъ.,Ботойскомъ.,Ботойскомъ.,NOT_APPLIED,0.21205998335866844,False,0,0,0
images_group_7_1261_4300.png,No,No,No,NOT_APPLIED,0.3415751348117194,False,0,0,0
images_group_7_1261_4303.png,Степанъ,Степанъ,Степанъ,NOT_APPLIED,0.03345554266176367,False,0,0,0
images_group_7_1261_4304.png,Сидоровъ,Сидоровъ,Сидоровъ,NOT_APPLIED,0.36446669000075166,False,0,0,0
images_group_7_1261_4305.png,въ с.,въ с.,въ с.,NOT_APPLIED,0.27073550942047425,False,0,0,0
images_group_7_1261_4306.png,Атама,Атама,Атама,NOT_APPLIED,0.5850743165237942,False,0,0,0
images_group_7_1261_4307.png,унтеръ,унтеръ,унтеръ,NOT_APPLIED,0.253318950306673,False,0,0,0
images_group_7_1261_4308.png,офицеры,офицеры,офицеры,NOT_APPLIED,0.8296479454510864,True,0,0,0
images_group_7_1261_4309.png,Мокинъ.,Мокинъ.,Мокинъ.,NOT_APPLIED,0.30979515583512474,False,0,0,0
images_group_7_1261_4310.png,новскомъ.,новскомъ.,новскомъ.,NOT_APPLIED,0.18593555874574344,False,0,0,0
images_group_7_1261_4311.png,ствомъ.,ствомъ.,ствомъ.,NOT_APPLIED,0.4676284691910978,False,0,0,0
images_group_7_1261_4313.png,Сергѣй,Сергѣй,Сергѣй,NOT_APPLIED,0.5566428103543593,False,0,0,0
images_group_7_1261_4314.png,Лаврентьевъ,Лаврентьевъ,Лаврентьевъ,NOT_APPLIED,0.3800399633869396,False,0,0,0
images_group_7_1261_4315.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
images_group_7_1261_4316.png,д.,д.,д.,NOT_APPLIED,0.21506240762400744,False,0,0,0
images_group_7_1261_4317.png,Больше,Больше,Больше,NOT_APPLIED,0.25910755785771294,False,0,0,0
images_group_7_1261_4318.png,крестьянскими,крестьянскими,крестьянскими,NOT_APPLIED,0.27314205039127465,False,0,0,0
images_group_7_1261_4320.png,Сафронъ,Сафронъ,Сафронъ,NOT_APPLIED,0.32132014186309177,False,0,0,0
images_group_7_1261_4321.png,Петровъ,Петровъ,Петровъ,NOT_APPLIED,0.3802624475239881,False,0,0,0
images_group_7_1261_4322.png,въ,въ,въ,NOT_APPLIED,0.1141813643205547,False,0,0,0
